# PUBG recoil patterns_db - generated by bake_pubg_patterns.py
# Format: #KEY weapon|muzzle|lower|stock / #RPM n / dx,dy lines / #END

#KEY P18C|bare|bare|bare
#RPM 750
-3.376,13.51
-0.676,14.4
3.827,13.4
3.714,16.88
-2.926,16.43
-0.45,13.95
-5.853,15.99
-1.013,14.96
-3.038,13.51
-1.689,13.84
3.377,13.06
1.688,13.39
-4.164,15.76
-2.926,15.87
-4.727,15.75
#END

#KEY QBZ95|flash_hider|laser|bare
#RPM 650
-1.743,22.02
0.217,7.41
-2.179,11.33
0.436,17.22
1.961,14.82
1.526,17.44
6.103,16.12
3.923,15.26
-2.179,15.04
-0.218,19.4
3.923,17.43
1.307,16.57
-2.615,18.53
-0.872,19.61
-3.923,18.53
-1.962,24.84
6.975,22.45
1.308,23.54
7.192,20.05
3.052,21.15
5.449,20.48
2.179,18.53
6.757,19.4
2.615,21.14
-2.833,24.19
0.654,20.49
3.051,22.01
#END

#KEY QBZ95|flash_hider|light|bare
#RPM 650
1.063,14.28
2.279,6.83
-1.975,11.54
0.456,14.43
-3.189,15.03
-1.064,15.34
-4.708,17.47
-1.67,17.16
3.189,16.71
1.671,14.88
5.619,15.95
2.43,16.85
-3.189,17.01
0.455,20.66
3.189,19.13
2.127,18.53
-3.038,20.66
-0.455,20.5
3.948,24.15
2.582,20.35
4.708,22.78
3.037,21.11
-4.252,22.78
-0.911,23.39
2.734,19.74
1.215,20.65
-1.823,20.35
#END

#KEY QBZ95|flash_hider|thumb|bare
#RPM 650
1.213,22.63
2.222,9.09
-2.425,12.73
-0.808,12.53
-1.414,13.34
-0.404,16.16
4.849,15.76
3.031,15.96
-6.264,15.56
-1.01,12.73
4.445,16.17
2.223,16.97
8.487,17.99
2.627,19.6
-1.213,16.57
-1.01,17.78
7.88,18.99
4.042,17.18
-3.435,19.4
-1.213,19.6
8.083,21.21
2.829,19.0
0.0,19.19
-1.617,23.44
-4.243,19.2
-2.627,20.0
3.031,19.6
#END

#KEY QBZ95|flash_hider|vertical|bare
#RPM 650
-0.535,15.5
-0.178,6.95
-2.317,7.67
-1.783,9.27
-3.03,10.69
-1.604,11.94
1.961,11.23
2.673,13.19
1.426,12.12
1.961,11.4
-5.169,12.84
-2.139,15.15
-6.238,16.39
-1.604,17.29
-4.278,18.0
-2.673,16.4
-7.129,17.65
-0.891,14.61
-5.526,15.33
-0.534,17.64
6.773,19.07
2.495,19.43
5.703,17.65
0.535,20.14
-3.743,16.75
-1.782,19.25
2.673,19.25
#END

#KEY QBZ95|bare|half|bare
#RPM 650
0.799,21.2
1.064,6.65
2.307,10.12
0.177,11.8
-1.685,12.24
-0.444,15.26
2.662,14.99
-1.242,15.62
-0.976,14.64
-1.331,15.7
-1.863,16.59
-1.597,17.92
-3.283,14.37
0.0,16.24
-6.387,16.5
-1.686,16.77
3.46,16.5
0.976,15.61
8.073,15.62
1.154,15.52
-1.597,16.77
-1.952,15.62
-2.839,17.12
0.089,15.61
-4.436,17.48
-0.444,17.92
-3.282,19.43
#END

#KEY QBZ95|bare|laser|bare
#RPM 650
2.104,26.66
0.702,9.36
-3.04,14.26
-1.871,16.84
-3.742,19.17
0.468,17.07
7.483,18.48
3.508,18.47
7.249,17.07
0.702,17.31
7.95,19.87
-0.467,19.41
-2.573,22.69
-2.572,27.36
-4.443,24.32
-0.234,25.95
-4.677,28.77
-0.935,25.25
-3.508,26.19
-0.935,24.09
-4.677,23.15
-2.806,24.55
-2.573,29.47
-0.935,28.53
1.871,22.91
3.507,28.3
-2.338,28.53
#END

#KEY QBZ95|bare|light|bare
#RPM 650
-0.17,15.49
0.34,7.15
2.724,13.95
0.681,16.69
-3.405,19.91
-2.383,18.39
6.639,18.72
2.383,20.26
10.894,20.25
2.043,19.58
6.809,19.74
3.234,20.77
3.575,24.68
1.021,22.64
-0.681,20.94
-1.361,23.66
2.383,22.47
2.383,24.0
-3.405,21.28
-1.191,23.49
6.468,25.02
4.086,21.96
-2.554,25.88
-0.851,24.68
5.788,26.89
3.064,25.71
3.745,28.08
#END

#KEY QBZ95|bare|thumb|bare
#RPM 650
-1.081,23.78
-1.081,9.49
4.684,14.29
1.681,16.21
-1.441,16.22
0.12,16.93
-4.924,19.1
-2.282,15.85
-3.963,16.45
-0.841,19.58
4.564,20.54
1.561,22.1
4.324,20.65
2.162,19.7
6.965,21.62
1.802,20.29
-5.885,22.7
-2.402,26.31
2.882,24.74
1.321,24.02
-4.323,25.7
-0.721,24.86
-7.086,22.34
-0.12,25.58
-4.444,25.94
0.241,23.3
-5.4049,25.82
#END

#KEY QBZ95|bare|vertical|bare
#RPM 650
1.553,19.06
1.412,9.74
-3.812,11.86
-0.424,15.39
-4.659,13.56
-0.282,12.99
-1.836,16.37
-0.706,14.41
-3.389,18.78
-0.847,16.37
8.754,17.65
3.53,16.95
-5.93,15.53
-0.847,15.25
2.541,20.05
2.118,18.64
3.813,18.21
2.4,18.5
-3.53,20.75
-1.694,18.64
-5.648,16.8
-2.401,17.51
-3.812,19.35
-0.141,18.07
6.495,20.9
4.236,20.47
4.377,19.63
#END

#KEY SCAR-L|bare|bare|bare
#RPM 650
-0.465,6.98
3.608,12.23
1.746,15.59
-5.587,17.69
-2.095,18.51
3.375,21.77
2.095,19.43
3.492,18.86
1.513,21.07
3.259,18.62
1.513,20.95
-3.608,20.95
0.349,19.32
-3.259,19.32
-1.164,23.17
-2.793,21.76
-0.815,21.07
7.216,20.48
1.979,20.49
7.915,23.04
3.957,23.05
2.561,23.74
2.444,20.72
5.238,20.49
1.746,23.63
-3.608,22.92
-1.979,24.45
2.91,22.228
-0.35,27.353
#END

#KEY SCAR-L|bare|angled|bare
#RPM 650
2.245,25.44
0.748,7.99
2.246,12.22
1.247,15.47
-1.746,19.46
0.249,21.45
4.99,17.71
4.74,22.71
3.243,21.95
2.245,21.2
7.484,19.71
1.746,19.96
-4.241,23.45
-1.996,19.71
5.738,17.71
2.495,23.2
6.486,20.46
2.744,23.7
-3.243,22.95
-1.247,26.44
6.486,24.2
1.996,27.69
3.742,23.2
0.998,23.2
3.742,23.95
0.998,27.19
4.74,26.7
1.996,24.95
5.987,27.44
#END

#KEY SCAR-L|compensator|bare|bare
#RPM 650
2.465,19.91
0.948,7.78
-3.413,10.8
-0.759,12.71
4.361,14.22
2.276,14.79
3.034,17.07
0.758,14.79
-3.603,14.03
-1.327,18.01
6.826,16.31
1.517,15.93
3.793,17.82
1.517,14.79
-3.793,17.64
-0.948,15.73
2.465,19.16
1.327,18.58
6.827,20.1
2.275,18.01
-4.171,17.64
-1.328,16.3
-4.361,16.31
-0.569,18.96
-4.551,18.77
-2.086,19.35
-2.844,23.13
0.0,20.67
-5.309,21.99
#END

#KEY SCAR-L|compensator|angled|bare
#RPM 650
0.134,21.68
-0.404,7.27
1.751,11.85
0.269,11.44
-0.269,12.39
-1.751,16.29
-3.231,17.37
-2.424,16.7
2.02,14.13
1.481,16.97
1.616,17.23
2.558,16.7
-2.558,18.45
-1.347,16.83
-2.019,17.1
0.134,16.69
2.558,14.27
2.424,17.24
-3.231,19.39
0.673,19.52
-2.828,15.75
-0.673,16.7
4.443,18.04
2.693,16.02
-2.423,17.91
-1.078,17.1
2.963,18.85
0.269,19.12
-2.424,20.19
#END

#KEY SCAR-L|compensator|half|bare
#RPM 650
-0.795,20.5
0.159,3.34
3.972,10.01
1.113,9.37
-1.272,10.49
-0.794,13.99
-3.337,13.82
-1.589,13.51
1.589,14.3
1.589,13.66
2.066,12.08
2.542,15.57
-2.542,14.78
-0.795,14.46
2.225,14.3
0.794,13.5
4.926,13.51
1.748,14.3
-2.224,14.46
-0.636,17.8
-3.814,12.87
-2.86,13.66
-6.038,13.51
-2.066,13.82
-4.29,15.42
-2.701,16.21
-3.019,15.41
-1.748,14.78
-2.701,17.63
#END

#KEY SCAR-L|compensator|laser|bare
#RPM 650
2.781,20.76
-0.185,8.53
2.78,8.71
1.113,13.9
-1.298,12.42
-0.371,14.84
3.522,17.79
3.708,17.06
-2.225,18.35
-0.185,14.83
1.854,14.27
1.298,15.76
6.302,16.69
1.113,15.2
7.6,15.38
3.708,15.58
3.152,16.31
2.224,14.65
-2.039,16.31
-0.185,18.17
-2.781,15.94
-1.483,15.57
-2.225,18.54
-0.741,18.72
-2.225,18.54
-0.556,19.84
-4.264,21.69
0.186,18.35
5.746,19.28
#END

#KEY SCAR-L|compensator|light|bare
#RPM 650
-1.052,13.68
-1.051,5.25
-0.789,9.73
-0.263,11.04
-2.103,14.73
-1.052,13.41
-1.577,14.46
-1.052,15.77
-2.892,16.57
-1.841,16.56
-6.573,17.09
-1.051,14.2
-4.207,18.4
-1.315,18.41
2.893,15.24
-0.263,15.52
-1.841,17.09
-0.789,17.09
-4.469,19.19
-2.629,19.46
6.836,16.56
1.577,17.09
-4.995,17.61
-1.578,16.31
7.888,18.4
1.314,19.72
-1.577,18.93
-0.526,18.4
-4.733,17.09
#END

#KEY SCAR-L|compensator|thumb|bare
#RPM 650
1.606,21.42
0.536,7.32
-1.607,12.32
-0.714,11.96
-1.963,13.74
-0.893,15.89
3.213,13.74
1.071,14.82
3.213,16.95
2.856,14.28
-4.105,14.82
-0.893,16.78
-7.497,13.74
-1.785,17.67
1.607,15.35
1.606,16.6
4.106,14.82
0.535,16.96
4.106,15.88
1.428,16.96
-3.213,18.74
-0.357,16.6
5.533,19.28
2.499,18.92
-2.32,14.99
-1.071,17.85
-3.213,18.74
-0.357,19.28
2.856,18.39
#END

#KEY SCAR-L|compensator|vertical|bare
#RPM 650
2.71,14.9
-0.678,7.0
4.066,8.81
0.0,11.29
3.387,10.39
0.904,12.87
2.032,11.97
2.484,10.39
-3.161,13.55
-1.355,14.01
2.935,13.55
0.904,12.19
-2.259,15.13
-1.355,12.88
4.969,15.35
0.226,15.81
4.742,13.33
2.033,16.26
-8.13,13.77
0.451,13.78
5.646,15.36
2.033,13.77
6.098,15.58
1.129,13.33
3.839,14.45
0.452,16.49
7.227,14.68
3.161,16.94
-4.065,16.71
#END

#KEY SCAR-L|flash_hider|bare|bare
#RPM 650
1.0196,22.23
1.4278,10.5
4.078,13.35
1.427,11.93
2.855,14.99
2.243,17.74
-3.058,15.6
-1.122,18.25
3.263,18.36
1.223,17.33
-4.18,16.62
-2.039,17.13
1.427,18.96
2.753,19.07
3.365,18.66
1.121,16.21
4.283,18.05
-0.714,18.76
-1.122,18.76
-1.529,15.7
3.161,20.49
2.447,19.68
-4.181,19.58
-0.815,18.86
5.71,21.21
2.752,19.78
3.671,21.0
0.408,20.7
-2.141,18.56
#END

#KEY SCAR-L|flash_hider|angled|bare
#RPM 650
1.96,22.91
0.452,7.39
1.508,9.34
0.452,12.36
2.11,15.68
0.905,15.38
2.713,17.64
1.206,15.22
2.864,15.68
0.754,19.75
2.261,16.13
1.96,19.59
-1.809,19.9
-0.301,19.45
7.085,22.76
1.658,21.26
5.427,22.31
2.11,20.2
-0.452,20.65
-0.603,20.65
-3.316,21.56
-0.754,23.52
-3.618,20.95
0.603,20.05
-2.714,20.35
-0.15,18.69
1.959,21.56
-0.301,23.37
-1.055,20.8
#END

#KEY SCAR-L|flash_hider|half|bare
#RPM 650
-0.853,21.09
0.487,6.46
-3.535,6.82
-0.366,11.1
2.073,12.92
0.122,12.68
-0.732,14.99
-0.975,15.49
5.486,16.58
0.488,15.72
6.705,13.66
2.438,13.77
-5.364,15.97
-2.195,16.46
2.439,16.58
1.341,15.48
-2.195,15.73
-0.853,14.75
-3.048,16.09
-1.829,16.34
4.145,15.23
-0.243,15.24
7.802,17.8
3.657,17.07
-2.438,15.36
0.122,15.97
-3.414,17.07
-0.731,16.09
-2.195,18.04
#END

#KEY SCAR-L|flash_hider|laser|bare
#RPM 650
1.804,22.48
0.416,10.55
1.388,10.54
1.804,13.88
3.191,16.1
2.914,15.81
2.776,15.82
1.526,16.1
3.053,19.01
1.665,18.46
7.077,17.62
3.191,17.2
4.58,16.38
0.693,19.56
-3.469,16.1
0.139,20.81
3.747,18.74
0.693,17.9
4.996,15.82
0.555,14.71
4.718,16.92
0.277,16.38
-2.22,18.18
-0.277,19.01
2.914,17.06
0.971,20.54
3.192,19.71
1.942,18.31
-4.024,20.12
#END

#KEY SCAR-L|flash_hider|light|bare
#RPM 650
2.247,13.62
1.264,6.18
2.949,9.27
0.984,14.19
-0.422,15.59
-0.702,15.17
5.758,16.01
1.405,14.46
-3.933,15.45
-1.123,19.24
6.32,18.26
1.404,16.86
5.197,14.74
2.387,18.82
5.899,20.09
3.09,18.68
-3.371,19.66
0.703,17.27
-3.512,17.42
-1.123,18.96
3.371,14.04
1.544,17.14
2.95,16.85
1.404,18.12
5.478,20.23
2.668,18.53
6.601,17.42
3.09,19.38
-1.545,21.91
#END

#KEY SCAR-L|flash_hider|thumb|bare
#RPM 650
-1.596,22.21
0.0,6.51
5.451,11.83
1.463,14.76
6.382,16.36
2.26,14.62
3.723,15.16
1.462,17.02
-7.578,16.22
0.266,14.62
5.318,18.62
2.792,15.02
-3.59,17.02
-0.664,16.35
4.254,18.88
0.798,19.42
3.457,16.08
2.127,19.55
3.324,15.69
1.463,16.22
-4.92,16.48
-1.861,17.29
-5.319,21.8
-2.26,18.88
-5.717,17.02
-1.861,19.28
-1.995,16.35
-1.728,18.35
7.047,17.15
#END

#KEY SCAR-L|flash_hider|vertical|bare
#RPM 650
-1.185,13.88
-0.338,6.09
3.385,8.63
2.538,11.34
-2.2,12.18
-0.677,13.88
5.415,12.02
2.708,14.72
5.077,14.38
1.015,15.74
-2.538,14.38
-0.17,15.57
-3.553,15.57
-0.339,13.54
-3.892,16.75
-1.523,14.22
3.723,16.24
1.015,12.87
4.569,15.56
1.693,16.59
-1.693,13.03
-0.676,15.74
3.215,15.57
1.015,17.09
4.062,15.06
2.03,14.72
2.37,18.11
1.015,15.91
6.431,17.6
#END

#KEY SCAR-L|bare|half|bare
#RPM 650
3.246,23.3
1.432,8.97
-0.478,11.46
-1.623,13.56
2.483,13.93
0.763,14.52
-2.577,14.79
-0.764,18.14
4.296,15.95
0.955,17.75
4.201,16.52
1.527,16.14
-3.15,17.09
-1.241,19.38
-4.01,18.42
-0.096,17.66
-3.819,18.14
0.287,17.0
1.527,14.89
0.955,17.28
4.487,20.15
0.0,19.76
-4.01,17.66
-2.291,17.95
2.673,18.14
1.146,17.28
2.005,18.81
2.1,17.85
-3.723,19.0
#END

#KEY SCAR-L|bare|laser|bare
#RPM 650
1.993,26.45
0.544,9.24
-2.174,15.22
-0.363,18.48
-2.536,19.74
0.362,21.93
-4.529,19.74
-0.906,23.92
4.892,23.19
1.449,19.38
-5.435,20.29
-2.536,22.83
-5.617,24.28
-1.63,17.75
4.348,23.56
1.268,21.74
7.79,22.46
2.718,23.01
-0.725,19.02
-0.906,22.65
6.704,21.2
3.804,21.74
-4.348,23.37
-2.536,21.01
5.435,24.64
2.536,25.91
-0.181,23.19
-1.268,24.64
-2.899,22.83
#END

#KEY SCAR-L|bare|light|bare
#RPM 650
0.466,8.84
-4.19,10.59
-2.095,16.07
2.211,16.41
0.349,19.2
3.958,21.65
0.465,21.18
-4.888,21.19
-1.048,18.97
-6.0524,19.9
-3.6082,19.56
7.6816,20.71
3.841,22.93
5.122,22.58
1.164,18.74
-5.82,18.16
-1.862,21.42
3.375,18.85
2.095,20.49
5.005,25.37
0.815,23.86
3.957,22.58
1.048,22.58
-2.677,25.26
-0.117,23.98
5.354,20.72
2.561,22.46
-1.979,24.79
0.0,22.46
#END

#KEY SCAR-L|bare|thumb|bare
#RPM 650
2.151,26.02
1.075,7.09
-3.441,12.91
-1.075,16.56
-3.871,16.77
-2.365,18.06
-4.731,20.65
-1.075,18.92
-4.7313,17.2
-1.7203,20.43
5.5916,19.14
2.795,19.78
6.881,20.43
2.366,20.86
-3.011,21.72
-2.795,21.29
-4.731,23.87
-3.871,20.43
3.656,21.5
1.505,20.22
8.172,20.21
3.44,21.72
-3.87,21.94
-2.366,22.58
3.226,20.21
-0.215,16.34
7.096,18.07
0.86,22.79
3.871,20.0
#END

#KEY SCAR-L|bare|vertical|bare
#RPM 650
0.0,18.28
0.14,6.98
3.069,11.58
1.395,12.97
-2.371,14.23
-0.837,12.84
2.511,16.04
1.116,17.16
-3.209,17.16
-1.814,15.21
3.209,14.64
0.14,18.98
4.046,17.3
0.837,19.81
6.696,16.04
3.348,20.51
-1.116,17.72
-0.139,18.97
2.93,22.46
0.558,17.02
9.347,19.67
1.953,16.47
4.464,16.74
1.396,19.53
4.045,16.46
2.93,18.28
2.093,16.6
2.79,19.67
2.37,21.21
#END

#KEY G36C|bare|bare|bare
#RPM 710
4.528,23.6
1.854,8.25
2.359,13.49
1.18,15.0
-3.202,17.86
-0.674,16.01
1.685,19.89
0.843,21.07
3.371,20.22
1.516,20.73
-1.179,20.06
-1.686,20.05
3.202,24.61
2.023,22.42
4.045,20.39
3.539,18.37
3.539,23.93
1.012,19.38
-1.012,21.58
-1.854,25.28
5.057,20.89
1.011,25.79
6.236,22.92
2.865,22.42
4.382,25.78
2.865,22.25
3.876,24.776
3.371,23.427
2.36,23.09
#END

#KEY G36C|bare|angled|bare
#RPM 710
0.335,26.28
-1.005,8.7
2.511,11.89
1.005,16.74
-2.679,15.57
-0.669,21.1
-3.349,16.57
0.335,22.43
-7.031,21.6
-0.335,22.27
3.181,24.44
2.176,20.92
7.701,24.95
2.846,22.93
4.855,22.44
1.842,25.95
7.533,24.1
4.018,26.12
4.186,22.1
2.344,21.43
3.85,23.77
2.679,25.78
-3.349,26.29
-0.837,25.28
3.851,24.94
1.507,23.104
-3.851,22.266
-0.67,22.936
-2.343,25.958
#END

#KEY G36C|compensator|bare|bare
#RPM 710
2.028,22.06
1.015,8.11
-3.297,10.91
-1.521,13.18
0.761,12.17
2.535,13.95
-4.817,15.46
-2.029,16.23
-5.324,14.46
-2.789,13.43
4.817,13.44
0.761,17.24
3.803,14.46
3.296,17.75
-3.296,15.21
0.0,14.2
-2.789,14.96
-0.507,15.21
5.324,15.47
1.015,16.99
-0.507,16.48
-1.775,18.51
3.042,13.69
1.775,15.21
2.789,16.23
1.775,16.99
-2.789,19.27
-1.268,15.97
4.311,17.75
#END

#KEY G36C|compensator|angled|bare
#RPM 710
1.78,20.97
1.781,7.72
0.791,10.09
1.583,10.88
4.55,14.24
0.989,12.46
5.737,16.03
1.385,14.24
4.154,16.42
1.385,17.02
1.583,16.61
2.571,17.61
2.77,17.61
2.572,14.24
4.945,15.43
3.759,15.63
-2.176,18.99
-0.989,17.21
3.956,15.83
0.0,20.97
4.353,18.4
3.758,18.0
6.331,17.8
2.176,18.01
3.363,21.76
1.781,18.79
-3.957,21.96
-2.77,21.96
-2.571,22.15
#END

#KEY G36C|compensator|half|bare
#RPM 710
-0.803,20.78
-0.883,5.62
-1.203,8.99
-1.124,11.07
1.364,10.43
0.482,12.76
-1.284,12.76
0.722,11.72
1.204,14.68
1.444,13.4
3.531,13.64
0.321,12.44
-3.13,13.24
-2.166,16.61
-5.296,12.84
-1.525,13.32
-3.531,14.45
-1.203,14.12
1.605,15.81
0.882,14.92
5.056,17.25
1.845,16.05
-2.086,14.85
-0.722,17.09
3.45,13.96
2.889,16.93
2.488,12.6
0.882,15.01
5.296,15.08
#END

#KEY G36C|compensator|laser|bare
#RPM 710
1.159,22.8
1.417,7.22
-1.03,11.72
-1.546,11.6
3.349,14.17
-0.128,16.1
5.54,13.27
1.288,14.18
4.767,17.52
4.123,15.46
3.865,12.75
1.932,16.11
-1.932,19.19
-1.288,16.5
-2.062,17.13
-2.19,16.36
5.669,16.37
0.902,19.97
-3.479,18.29
-0.773,15.59
-2.319,20.23
-1.288,19.71
-4.252,20.74
-3.221,19.71
2.319,17.01
0.0,14.3
-3.479,14.69
-1.159,14.56
3.478,17.39
#END

#KEY G36C|compensator|light|bare
#RPM 710
-1.814,14.33
-0.182,6.35
1.996,9.07
0.363,10.71
5.079,12.51
0.726,16.15
3.446,14.51
1.996,16.15
2.902,17.96
2.54,17.59
3.628,16.69
1.996,17.42
-1.633,18.5
-1.451,16.15
5.624,18.5
1.814,18.32
7.8,14.52
2.721,15.41
5.443,16.33
3.265,17.78
3.447,19.05
1.814,16.14
2.721,15.42
0.907,17.42
-3.084,15.6
-1.633,19.41
4.898,17.78
3.084,22.67
4.173,19.23
#END

#KEY G36C|compensator|thumb|bare
#RPM 710
-0.2524,22.22
0.2524,7.32
1.2622,9.08
1.7673,10.61
1.514,11.36
3.534,14.38
3.282,14.9
1.514,15.14
3.787,12.62
1.767,16.16
3.029,16.16
1.767,17.92
6.816,18.17
3.029,14.39
-1.515,17.17
-1.262,15.9
3.029,15.15
0.758,15.65
3.786,16.66
0.505,17.92
-3.786,13.63
-2.777,16.41
-2.272,20.7
-1.515,16.15
1.515,16.92
2.019,13.12
2.777,19.95
1.515,16.4
-2.02,18.94
#END

#KEY G36C|compensator|vertical|bare
#RPM 710
-0.451,15.32
-0.3,6.3
1.201,7.21
0.751,10.21
6.007,12.16
0.9,10.82
4.806,12.46
3.153,10.66
-1.201,13.97
-1.952,13.06
-2.703,14.11
-1.502,14.27
4.205,12.31
1.801,12.92
-6.006,12.31
-1.351,13.96
3.003,15.32
1.652,14.11
-3.304,12.62
-1.802,12.91
-4.204,13.52
-1.802,15.91
2.252,13.97
0.0,12.46
6.607,15.77
4.205,15.01
4.204,14.72
1.051,17.12
3.003,14.56
#END

#KEY G36C|flash_hider|bare|bare
#RPM 710
-0.187,23.78
-0.749,7.67
-0.562,9.37
-0.936,9.92
-2.809,12.36
-0.374,13.1
-2.621,14.05
-3.183,15.91
3.557,14.23
1.498,16.1
-2.808,14.42
0.374,18.16
3.37,14.61
0.562,16.1
6.179,16.85
4.493,18.54
-3.744,18.53
-0.562,18.35
8.987,20.78
1.311,16.67
4.119,14.42
0.374,16.85
-1.497,17.41
0.374,17.41
-4.119,20.97
-1.123,17.04
-5.992,19.47
-2.621,18.54
-2.434,19.85
#END

#KEY G36C|flash_hider|angled|bare
#RPM 710
0.983,20.63
0.393,7.08
3.537,8.64
1.768,13.56
0.983,14.54
2.358,15.53
1.768,15.13
1.376,14.93
1.965,20.44
0.589,15.52
6.485,17.1
1.572,16.51
7.86,17.29
0.983,15.92
-1.572,17.09
-0.197,16.31
-3.733,18.28
-1.965,16.11
5.305,18.67
1.179,18.66
3.537,19.26
0.786,20.64
-1.572,19.45
-1.768,22.4
-3.341,18.67
0.197,22.2
-3.537,20.83
0.393,19.26
1.572,22.01
#END

#KEY G36C|flash_hider|half|bare
#RPM 710
-0.689,20.55
-0.23,4.82
1.952,7.81
0.918,10.79
3.099,10.79
2.411,12.05
1.607,15.15
0.345,16.3
-2.526,16.31
-1.148,14.0
3.559,14.58
-1.263,14.35
4.362,14.69
-1.033,15.27
6.658,14.58
4.247,15.38
5.281,15.38
3.903,15.38
-4.362,13.78
-1.148,13.66
-3.214,15.5
-0.804,13.89
2.066,15.95
0.919,17.68
5.28,17.79
2.755,14.58
4.592,14.92
1.607,17.8
-4.477,15.49
#END

#KEY G36C|flash_hider|laser|bare
#RPM 710
-1.052,20.84
0.096,6.41
-2.677,10.99
-1.434,13.96
-5.067,15.49
-1.626,13.29
-3.633,15.29
-2.198,17.88
-5.641,16.73
-2.9638,18.74
2.6768,14.53
0.956,15.87
4.015,19.51
2.677,18.93
5.354,16.82
3.633,16.83
-3.824,17.02
-1.53,15.87
3.251,18.16
0.956,17.02
-2.677,15.49
0.0,17.78
0.382,15.68
1.721,19.31
-3.25,19.69
-0.574,17.79
5.163,17.97
1.338,17.59
-2.486,19.5
#END

#KEY G36C|flash_hider|light|bare
#RPM 710
1.176,13.96
2.205,7.21
1.323,12.49
0.882,13.08
4.704,15.59
1.029,18.52
6.468,15.58
3.528,19.7
4.557,17.79
2.499,17.64
-2.793,18.23
-0.294,19.11
1.47,18.52
1.323,14.7
6.175,17.2
0.147,17.64
-0.588,19.25
-0.882,20.14
5.145,18.23
1.617,17.5
-2.058,19.84
0.0,16.32
-5.292,20.73
0.147,19.84
0.0,23.08
1.911,18.23
-1.029,20.43
-1.323,22.64
1.764,20.87
#END

#KEY G36C|flash_hider|thumb|bare
#RPM 710
1.862,21.78
1.862,8.19
3.351,9.12
2.606,11.18
4.841,12.28
1.489,15.46
-0.558,16.38
-1.49,16.57
6.517,13.03
2.42,16.2
-2.048,13.96
0.0,18.25
2.979,15.82
1.861,14.34
2.235,18.99
3.351,15.64
7.074,18.8
1.49,17.13
5.585,17.13
0.559,18.61
-2.048,14.9
-1.117,16.19
2.234,17.13
1.117,16.57
4.282,19.55
1.303,20.11
-4.282,20.29
-2.234,17.69
-2.793,20.29
#END

#KEY G36C|flash_hider|vertical|bare
#RPM 710
-0.427,14.44
-0.94,6.07
0.598,8.03
1.795,7.78
1.11,11.79
1.539,11.28
2.392,12.39
0.598,11.19
3.418,13.85
1.453,11.96
-2.563,12.22
-1.966,14.44
-3.845,15.04
-1.026,15.12
-3.503,13.08
-1.367,13.93
6.665,14.52
2.222,15.04
-0.598,15.55
-1.368,16.67
-2.307,17.43
-1.282,17.18
-3.161,16.49
-0.342,16.32
-4.187,14.18
0.085,14.36
1.453,16.24
0.683,16.91
7.093,17.95
#END

#KEY G36C|bare|half|bare
#RPM 710
1.324,23.44
-0.265,7.01
-1.456,12.45
-0.53,12.58
-1.456,14.16
-1.853,16.42
3.045,16.15
2.118,20.79
1.589,15.49
2.118,19.59
-4.501,17.21
-0.265,18.41
5.693,20.52
2.251,17.61
6.09,16.28
1.588,16.81
-0.794,17.75
-1.324,20.25
3.575,18.8
2.383,18.14
7.282,16.95
2.78,16.94
-1.059,17.48
-0.397,19.46
3.707,17.08
-0.133,16.29
-0.927,15.49
-0.926,16.02
-3.178,15.35
#END

#KEY G36C|bare|laser|bare
#RPM 710
-1.063,24.09
-0.591,7.92
1.89,14.05
1.535,13.11
-1.063,16.89
-0.118,18.19
3.425,20.79
2.363,21.14
-2.953,19.85
-1.89,17.36
-2.717,18.07
-2.362,20.55
3.189,21.15
2.126,21.14
-3.189,18.31
-0.708,21.26
6.85,19.13
3.189,17.84
-4.488,17.12
-2.835,21.74
3.898,20.43
0.0,21.61
-1.654,23.39
-0.354,24.1
-6.024,23.38
-0.472,25.99
-2.717,25.51
-1.063,20.91
2.835,26.81
#END

#KEY G36C|bare|light|bare
#RPM 710
2.265,16.5
1.294,9.38
1.618,14.24
2.103,16.83
2.913,16.5
1.294,16.99
3.883,19.58
1.133,23.62
-2.751,20.38
-0.647,21.2
3.56,17.8
3.559,18.12
-2.103,17.8
-2.104,18.12
4.369,22.81
0.162,20.23
4.368,19.09
1.456,19.25
7.119,23.14
4.369,23.13
-2.913,21.52
-0.485,21.68
3.398,21.2
1.618,18.44
6.472,19.1
1.941,21.84
-1.132,21.19
-1.457,26.86
-3.721,23.46
#END

#KEY G36C|bare|thumb|bare
#RPM 710
2.073,21.89
-0.461,6.22
4.608,12.21
3.456,15.2
-2.764,14.75
-1.152,18.43
1.612,19.59
1.844,15.89
8.755,19.13
2.534,15.43
6.912,19.59
1.844,16.13
4.377,19.58
2.074,22.12
-1.613,16.59
-0.461,19.35
5.76,21.2
3.687,19.12
-1.613,18.9
-0.691,19.58
4.608,20.05
-0.231,20.73
4.378,20.05
1.152,19.81
6.451,18.43
4.608,24.2
-2.995,20.04
-0.461,25.58
-7.142,23.73
#END

#KEY G36C|bare|vertical|bare
#RPM 710
0.966,17.19
0.386,8.3
-2.703,11.77
-1.545,13.9
-3.282,12.17
-1.544,16.21
2.703,15.06
3.861,17.76
-5.599,17.38
-2.51,16.99
2.896,16.8
1.352,13.7
-5.02,16.41
-2.51,17.38
